Vaccinium stamineum
Camassia scilloides
Chorizanthe pungens
Salix arctica
Sarcobatus vermiculatus
Purshia tridentata
Gentiana affinis
Solidago canadensis
Castilleja wightii
Kalmia microphylla
Crataegus marshallii
Arvicola amphibius
Erigeron philadelphicus
Blumea
Bignonia capreolata
Packera anonyma
Ranunculus flammula
Danaus chrysippus
Radula complanata
Antitrichia
Isothecium stoloniferum
Polytrichum piliferum
Elaphoglossum
Lycopodiella cernua
Dicranoweisia cirrata
Orthotrichum lyellii
Thalassoma hardwicke
Carcharhinus melanopterus
Thecadactylus rapicauda
Carcharhinus amblyrhynchos
Neotrygon
Kallima inachus
Diervilla lonicera
Paraponera clavata
Tegrodera
Lytta vesicatoria
Smyrnium olusatrum
Largus succinctus
Largus maculatus
Caesio teres
Scarus niger
Chlorurus microrhinos
Chlorurus sordidus
Lutjanus bohar
Calathea crotalifera
Glyceria canadensis
Hieracium venosum
Pityrogramma
Psarocolius montezuma
Arctostaphylos uva-ursi
Carex vulpinoidea
Vitis labrusca
Agama agama
Ranunculus occidentalis
Menemerus bivittatus
Ravenala madagascariensis
Ptychocheilus
Oncorhynchus clarkii
Pinus albicaulis
Pinus monticola
Abies concolor
Juniperus occidentalis
Tsuga mertensiana
Abies magnifica
Cubozoa
Pectinatella magnifica
Picea sitchensis
Sericomyia chalcopyga
Opodiphthera eucalypti
Chlorocebus pygerythrus
Sympetrum corruptum
Sympetrum vicinum
Prenolepis imparis
Calostoma cinnabarinum
Arachnis picta
Linepithema humile
Taraxia ovata
Sarcosphaera coronaria
Impatiens walleriana
Bursera microphylla
Echinocereus mojavensis
Mammillaria dioica
Pennisetia
Larrea tridentata
Insara
Boykinia occidentalis
Saxifraga stolonifera
Saxifraga mertensiana
Bauhinia variegata
Tramea carolina
Brachymesia gravida
Papilio palamedes
Orthemis ferruginea
Myscelia cyananthe
Parnassius clodius
Chlosyne lacinia
Chlosyne californica
Euptoieta claudia
Speyeria zerene
Dymasia dymas
Limenitis weidemeyerii
Polygonia faunus
Papilio multicaudata
Asterocampa celtis
Speyeria hydaspe
Chlosyne hoffmanni
Euptoieta hegesia
Aglais milberti
Speyeria mormonia
Speyeria hesperis
Boloria epithore
Phyciodes phaon
Battus polydamas
Chlosyne acastus
Parnassius smintheus
Argyroxiphium sandwicense
Polytrichum juniperinum
Polytrichum commune
Phacelia minor
Panellus stipticus
Bombax ceiba
Lyssomanes viridis
Pentas lanceolata
Medinilla
Oxythyrea funesta
Arctia caja
Pelodiscus sinensis
Laticauda colubrina
Hemidactylus bowringii
Takydromus tachydromoides
Stenocoris
Papilio bianor
Agapeta zoegana
Melitaea phoebe
Scilla forbesii
Actias ningpoana
Nephila pilipes
Yucca schidigera
Thamnosma montana
Penstemon palmeri
Cylindropuntia ramosissima
Hamanumida daedalus
Junonia hierta
Junonia natalica
Junonia oenone
Papilio dardanus
Papilio demodocus
Lolium multiflorum
Acraea natalica
Mylothris agathina
Hemidactylus mabouia
Colotis euippe
Myophonus caeruleus
Ficedula albicilla
Ahaetulla nasuta
Penstemon eatonii
Baileya multiradiata
Plantago maritima
Rafinesquia neomexicana
Littorina saxatilis
Agama aculeata
Coleogyne ramosissima
Cosmos bipinnatus
Delphinium parishii
Penstemon utahensis
Penstemon linarioides
Penstemon deustus
Penstemon ambiguus
Tillandsia fasciculata
Hexagrammos decagrammus
Sebastes caurinus
Platanthera flava
Ferocactus viridescens
Pedicularis centranthera
Trentepohlia aurea
Ceramium
Hildenbrandiaceae
Hygromia cinctella
Irbisia
Platycephalus fuscus
Quercus garryana
Sidalcea oregana
Neoodax balteatus
Pododesmus macrochisma
Santalum
Pterocarpus
Phyllanthus emblica
Cassia fistula
Dipterocarpaceae
Lannea
Megaphobema mesomelas
Morpho menelaus
Prunus cerasus
Ostracoda
Tylobolus
Strigamia
Ascophyllum nodosum
Batillaria attramentaria
Undaria pinnatifida
Gorilla beringei
Pomadasys
Pygochelidon cyanoleuca
Mercurialis annua
Muscari neglectum
Veronica polita
Potentilla sterilis
Physarum
Mischocyttarus flavitarsis
Azolla caroliniana
Phlox subulata
Silene acaulis
Thysanocarpus radians
Romulea rosea
Salticus scenicus
Libellula needhami
Dysdera crocata
Prosartes lanuginosa
Prosartes trachycarpa
Poecilanthrax lucifer
Aphaenogaster
Camponotus modoc
Camponotus vicinus
Liometopum occidentale
Pseudomyrmex pallidus
Forelius
Dorymyrmex bicolor
Monomorium ergatogyna
Neivamyrmex
Tapinoma melanocephalum
Metasequoia glyptostroboides
Fucus distichus
Hemigrapsus oregonensis
Pilea microphylla
Callimoxys
Eupeodes corollae
Chrysomela scripta
Andrena haemorrhoa
Calvia quatuordecimguttata
Epipremnum aureum
Anthurium andraeanum
Formica obscuripes
Myrmecocystus
Paratrechina longicornis
Nylanderia
Lupinus arizonicus
Candelaria concolor
Flavopunctelia flaventior
Senecio squalidus
Pogonomyrmex californicus
Pogonomyrmex occidentalis
Pogonomyrmex rugosus
Solenopsis xyloni
Technomyrmex
Tetramorium bicarinatum
Luzula pilosa
Oxalis acetosella
Chrysosplenium oppositifolium
Phytomyza ilicis
Cardamine flexuosa
Carex sylvatica
Floerkea proserpinacoides
Cimex lectularius
Gundelia tournefortii
Caenurgia chloropha
Thunnus albacares
Isurus
Eriocaulon aquaticum
Chrysomus icterocephalus
Chrysomus ruficapillus
Rubus hispidus
Rubus trivialis
Rubus flagellaris
Neotephritis finalis
Peltigera polydactylon
Coelocnemis
Schistocerca americana
Xylophanes tersa
Wallengrenia otho
Chrysanthrax cypris
Eurytomidae
Houstonia caerulea
Houstonia longifolia
Chamaecyparis thyoides
Gastrophysa cyanea
Encyrtidae
Heterosilpha ramosa
Thanatophilus
Nicrophorus defodiens
Nicrophorus nigrita
Ceratopogonidae
Octogomphus specularis
Sagittaria graminea
Sagittaria lancifolia
Sagittaria sagittifolia
Sagittaria montevidensis
Sagittaria platyphylla
Calvatia booniana
Cedrus deodara
Notholithocarpus densiflorus
Habrodais grunus
Mastigiidae
Hippocampus breviceps
Hippocampus abdominalis
Cyanea capillata
Scomber
Ellychnia californica
Anthocharis midea
Quercus laurifolia
Larix occidentalis
Lupinus excubitus
Platax orbicularis
Platax teira
Polygonus leo
Phascolosoma agassizii
Cineraria
Eupompha elegans
Cysteodemus armatus
Lytta magister
Lytta stygica
Nemognatha
Neckera douglasii
Arctonoe
Limnanthes alba
Oncorhynchus nerka
Parentucellia latifolia
Trimerotropis maritima
Clinocardium nuttallii
Juncus tenuis
Agrostis stolonifera
Prunus dulcis
Trifolium angustifolium
Hemiargus ceraunus
Phocides pigmalion
Lepas anatifera
Chrysomyxa
Cirsium andersonii
Annona glabra
Annona squamosa
Metopium toxiferum
Pinus elliottii
Cryptocephalus
Rutilus rutilus
Salix bonplandiana
Littorina scutulata
Lactuca indica
Acanthoplus
Viola canadensis
Ludwigia hexapetala
Pandanus odorifer
Pandanus tectorius
Artocarpus altilis
Vaccinium reticulatum
Dubautia
Sophora chrysophylla
Batis maritima
Acanthus mollis
Merhynchites
Citrullus lanatus
Agrilus planipennis
Argiope australis
Boscia albitrunca
Hyles euphorbiae
Ophiogomphus bison
Lathyrus sphaericus
Monadenia infumata
Argemone polyanthemos
Aequipecten
Argynnis adippe
Nicrophorus vespilloides
Microchrysa
Sphinx pinastri
Cirsium acaule
Graphomya
Hypolimnas bolina
Sicus ferrugineus
Appias libythea
Haematopota
Sericomyia silentis
Ischnura ramburii
Eurydema oleracea
Alucita hexadactyla
Myathropa florea
Entoloma abortivum
Entoloma hochstetteri
Cordyline indivisa
Fuchsia excorticata
Aristotelia serrata
Metrosideros fulgens
Metrosideros robusta
Coprosma grandifolia
Myrsine divaricata
Clematis foetida
Coprosma acerosa
Myrsine africana
Myosotis discolor
Eurydema dominulus
Falconina gracilis
Hyllus
Balsamorhiza deltoidea
Viola purpurea
Viola sheltonii
Castilleja applegatei
Andrena cineraria
Melanostoma scalare
Helophilus trivittatus
Apheloria virginiensis
Acris blanchardi
Leptodactylus latrans
Lithobates brownorum
Pseudophilautus
Raorchestes
Sachatamia
Diplolepis polita
Pelecinus polyturator
Trimorphodon lyrophanes
Ribes oxyacanthoides
Tenodera sinensis
Amsinckia spectabilis
Lilium washingtonianum
Pseudowintera colorata
Ochrolechia
Alisma lanceolatum
Geothelphusa
Salix scouleriana
Varanus niloticus
Hedysarum coronarium
Tropinota squalida
Centranthus calcitrapae
Copris
Viola glabella
Microcladia coulteri
Mazzaella splendens
Mazzaella laminarioides
Artemisia ludoviciana
Lavandula dentata
Ambrosia chamissonis
Barbarea verna
Alopecurus geniculatus
Alopecurus pratensis
Trifolium wormskioldii
Cryptomeria japonica
Aphis nerii
Gladiolus italicus
Labidostomis
Centaurea aspera
Mesembryanthemum nodiflorum
Eutelia
Tolpis barbata
Testudo hermanni
Launaea
Gryllotalpa gryllotalpa
Tessaria
Langloisia setosissima
Mazzaella flaccida
Halosydna brevisetosa
Stenoplax heathiana
Cyanoplax dentiens
Gryllus bimaculatus
Gryllus campestris
Tagelus plebeius
Bouteloua gracilis
Paradisaeidae
Lorisidae
Nesomyidae
Achatocarpaceae
Connaraceae
Dasypogonaceae
Marcgraviaceae
Myristicaceae
Opiliaceae
Picramniaceae
Sarcolaenaceae
Schoepfiaceae
Vochysiaceae
Bucanetes
Grallaria
Locustella
Phoenicoparrus
Semnornis
Pyrilia
Dolichophis
Capricornis
Acleisanthes
Alhagi
Ammoselinum
Androstephium
Arctotis
Argyrochosma
Ayenia
Billardiera
Bulbostylis
Chamaemelum
Cleomella
Crucianella
Cymopterus
Delosperma
Enceliopsis
Enneapogon
Euchiton
Fimbristylis
Gayophytum
Grusonia
Hornungia
Hymenothrix
Ixia
Limnobium
Lyrocarpa
Mortonia
Nicolletia
Poliomintha
Pyrrocoma
Raillardella
Rotala
Rytidosperma
Saussurea
Smelowskia
Spermolepis
Sphenopholis
Tetracoccus
Wolffia
Actitis macularius
Agelasticus thilius
Alopochen aegyptiaca
Anas chlorotis
Anas zonorhyncha
Ara severus
Arremon brunneinucha
Cisticola chiniana
Cisticola fulvicapilla
Colaptes rubiginosus
Cyanopica cyanus
Cygnus melancoryphus
Dendragapus fuliginosus
Dendroplex picus
Diglossa cyanea
Ducula spilorrhoa
Eumyias thalassinus
Eupodotis ruficrista
Helmitheros vermivorum
Hylocharis leucotis
Hylocharis xantusii
Hymenolaimus malacorhynchos
Icterus prosthemelas
Icterus pyrrhopterus
Lamprotornis purpuroptera
Leucophaeus scoresbii
Lonchura atricapilla
Lophonetta specularioides
Megaceryle maxima
Melozone aberti
Melozone albicollis
Melozone crissalis
Mimus parvulus
Myophonus insularis
Nisaetus cirrhatus
Notharchus hyperrhynchus
Parkesia motacilla
Parkesia noveboracensis
Passer diffusus
Passerina caerulea
Peucaea aestivalis
Peucaea botterii
Peucaea carpalis
Peucaea cassinii
Peucaea ruficauda
Phaenicophaeus tristis
Phaeochroa cuvierii
Phalaropus fulicarius
Phoenicopterus roseus
Phoenicurus erythrogastrus
Rhea pennata
Saxicola ferreus
Sephanoides sephaniodes
Sphecotheres vieilloti
Tetrao tetrix
Tiaris olivaceus
Trogon caligatus
Turdoides striata
Vermivora cyanoptera
Vireo atricapilla
Actinemys marmorata
Anolis nebulosus
Aspidoscelis costatus
Aspidoscelis exsanguis
Aspidoscelis gularis
Aspidoscelis scalaris
Aspidoscelis sonorae
Aspidoscelis uniparens
Aspidoscelis velox
Astrochelys radiata
Crotalus aquilus
Crotalus basiliscus
Crotalus ravus
Drymarchon melanurus
Plestiodon fasciatus
Plestiodon gilberti
Plestiodon inexpectatus
Plestiodon laticeps
Plestiodon obsoletus
Plestiodon septentrionalis
Plestiodon tetragrammus
Hemorrhois hippocrepis
Hierophis viridiflavus
Lepidochelys kempii
Micrurus fulvius
Pantherophis emoryi
Pantherophis guttatus
Pantherophis obsoletus
Phoenicolacerta laevis
Phrynosoma cornutum
Podarcis vaucheri
Sceloporus chrysostictus
Sceloporus minor
Sceloporus mucronatus
Timon lepidus
Trachemys ornata
Zamenis longissimus
Bos gaurus
Bos taurus
Chlorocebus sabaeus
Chlorocebus tantalus
Corynorhinus townsendii
Cuniculus paca
Eudorcas thomsonii
Galeopterus variegatus
Gazella gazella
Glis glis
Hydrochoerus hydrochaeris
Mazama gouazoubira
Mazama temama
Muntiacus vaginalis
Myodes gapperi
Nanger granti
Neovison vison
Ovis orientalis
Panthera uncia
Papio anubis
Philantomba monticola
Physeter macrocephalus
Rusa timorensis
Rusa unicolor
Symphalangus syndactylus
Tragelaphus oryx
Abies amabilis
Abies lasiocarpa
Abies procera
Abronia maritima
Abutilon palmeri
Acacia cyclops
Acacia mearnsii
Acacia paradoxa
Acacia podalyriifolia
Acacia pycnantha
Acacia redolens
Acacia saligna
Acaena novae-zelandiae
Acalypha californica
Acamptopappus sphaerocephalus
Achlys triphylla
Achyronychia cooperi
Acmispon argophyllus
Acmispon dendroideus
Acmispon heermannii
Acmispon micranthus
Acmispon rigidus
Acmispon strigosus
Adenophyllum porophylloides
Adenostoma sparsifolium
Adolphia californica
Aegilops cylindrica
Agave deserti
Agave shawii
Agave utahensis
Ageratina occidentalis
Agoseris aurantiaca
Agoseris glauca
Agrimonia gryposepala
Agrimonia striata
Agropyron cristatum
Agrostemma githago
Agrostis capillaris
Agrostis gigantea
Agrostis scabra
Aliciella latifolia
Allionia incarnata
Allium campanulatum
Allium haematochiton
Allium obtusum
Allium praecox
Allium validum
Allium vineale
Allophyllum glutinosum
Alnus incana
Alnus viridis
Aloe maculata
Alopecurus aequalis
Aloysia wrightii
Alternanthera caracasana
Alternanthera philoxeroides
Alyssum alyssoides
Alyssum desertorum
Alyssum simplex
Amaranthus deflexus
Amaranthus fimbriatus
Amaranthus hybridus
Amaranthus palmeri
Amaranthus viridis
Amblyopappus pusillus
Ambrosia ambrosioides
Ambrosia chenopodiifolia
Ambrosia confertiflora
Ambrosia dumosa
Ambrosia monogyra
Ambrosia salsola
Amelanchier alnifolia
Amsonia tomentosa
Anchusa azurea
Anchusa officinalis
Andropogon glomeratus
Andropogon virginicus
Androsace septentrionalis
Anemone drummondii
Anemone grayi
Anemone multifida
Anemone tuberosa
Anethum graveolens
Angelica breweri
Angelica genuflexa
Angelica lucida
Anoda cristata
Anredera cordifolia
Antennaria howellii
Anthoxanthum occidentale
Anthoxanthum odoratum
Apium nodiflorum
Aponogeton distachyos
Aquilegia pubescens
Araujia sericifera
Arctium lappa
Arctostaphylos columbiana
Arctostaphylos crustacea
Arctostaphylos montana
Arctostaphylos nevadensis
Arctostaphylos patula
Arctostaphylos pringlei
Arctotheca prostrata
Arenaria serpyllifolia
Aristida adscensionis
Aristida purpurea
Armoracia rusticana
Arnica cordifolia
Arnica latifolia
Arrhenatherum elatius
Artemisia annua
Artemisia cana
Artemisia norvegica
Artemisia palmeri
Artemisia tridentata
Aruncus dioicus
Asclepias curassavica
Asparagus aethiopicus
Asparagus setaceus
Asperugo procumbens
Asphodelus fistulosus
Asplenium septentrionale
Asplenium trichomanes
Asplenium viride
Astragalus aridus
Astragalus canadensis
Astragalus cicer
Astragalus crotalariae
Astragalus magdalenae
Astragalus nuttallianus
Astragalus nuttallii
Astragalus trichopodus
Astragalus whitneyi
Astrolepis cochisensis
Athyrium distentifolium
Atriplex hymenelytra
Aubrieta deltoidea
Avicennia marina
Baccharis glutinosa
Baccharis salicina
Baccharis sergiloides
Bacopa monnieri
Bahiopsis laciniata
Bahiopsis parishii
Baileya pauciradiata
Baileya pleniradiata
Balsamorhiza hookeri
Bebbia juncea
Beckmannia syzigachne
Berberis darwinii
Berberis fremontii
Berberis haematocarpa
Berberis nervosa
Berberis vulgaris
Bergerocactus emoryi
Bernardia myricifolia
Berteroa incana
Betula glandulosa
Betula occidentalis
Bidens cernua
Bidens laevis
Bidens tripartita
Bidens vulgata
Bistorta bistortoides
Bituminaria bituminosa
Boechera breweri
Boehmeria cylindrica
Boerhavia coccinea
Boerhavia diffusa
Bothriochloa barbinodis
Bothriochloa ischaemum
Bothriochloa laguroides
Botrypus virginianus
Bouteloua aristidoides
Bouteloua barbata
Bouteloua curtipendula
Brachypodium sylvaticum
Brandegea bigelovii
Brasenia schreberi
Brassica napus
Brassica tournefortii
Brickellia grandiflora
Brodiaea orcuttii
Bromus ciliatus
Bromus inermis
Bromus japonicus
Buddleja davidii
Buddleja saligna
Cabomba caroliniana
Calamagrostis canadensis
Calendula officinalis
Calliandra eriophylla
Callitriche palustris
Callitriche stagnalis
Calochortus plummerae
Calochortus weedii
Calycoseris wrightii
Calyptridium monandrum
Calyptridium monospermum
Calystegia silvatica
Camissoniopsis bistorta
Camissoniopsis cheiranthifolia
Camissoniopsis micrantha
Camissoniopsis pallida
Campanula scouleri
Campsis radicans
Cannabis sativa
Cardamine cordifolia
Cardamine nuttallii
Cardamine pensylvanica
Carduus acanthoides
Carduus nutans
Carex aquatilis
Carex aurea
Carex buxbaumii
Carex canescens
Carex comosa
Carex disperma
Carex divulsa
Carex echinata
Carex interior
Carex lasiocarpa
Carex leporina
Carex leptalea
Carex limosa
Carex mertensii
Carex pellita
Carex scirpoidea
Carex scoparia
Carex stipata
Carex utriculata
Carex vesicaria
Carex viridula
Carlowrightia arizonica
Castilleja chromosa
Castilleja grisea
Castilleja linariifolia
Castilleja mendocinensis
Castilleja miniata
Castilleja minor
Castilleja tenuis
Catalpa speciosa
Caulanthus heterophyllus
Caulanthus lasiophyllus
Ceanothus arboreus
Ceanothus crassifolius
Ceanothus leucodermis
Ceanothus megacarpus
Ceanothus palmeri
Ceanothus perplexans
Ceanothus prostratus
Ceanothus tomentosus
Ceanothus verrucosus
Celtis australis
Celtis reticulata
Celtis sinensis
Cenchrus echinatus
Cenchrus longispinus
Cenchrus spinifex
Centaurea cineraria
Centaurea diffusa
Centaurea iberica
Centaurea stoebe
Centaurium pulchellum
Cercocarpus ledifolius
Cercocarpus minutiflorus
Cestrum nocturnum
Cestrum parqui
Chaenactis artemisiifolia
Chaenactis carphoclinia
Chaetopappa ericoides
Chamaebatiaria millefolium
Chamaecyparis lawsoniana
Chilopsis linearis
Chloracantha spinosa
Chloris verticillata
Chloropyron maritimum
Chondrilla juncea
Chorispora tenella
Chorizanthe brevicornu
Chorizanthe fimbriata
Chorizanthe rigida
Chrysothamnus viscidiflorus
Chylismia brevipes
Chylismia cardiophylla
Chylismia claviformis
Cicuta douglasii
Cinnamomum camphora
Circaea alpina
Cirsium arizonicum
Cirsium neomexicanum
Cirsium ochrocentrum
Cirsium scariosum
Cirsium undulatum
Cistanthe ambigua
Cistanthe maritima
Cistus ladanifer
Cistus monspeliensis
Cistus psilosepalus
Cistus salviifolius
Clarkia bottae
Claytonia megarhiza
Clematis pauciflora
Clintonia uniflora
Cneoridium dumosum
Collinsia grandiflora
Collinsia torreyi
Collomia linearis
Colutea arborescens
Comarostaphylis diversifolia
Commelina benghalensis
Conicosia pugioniformis
Consolida ajacis
Constancea nevinii
Convolvulus althaeoides
Coprosma repens
Coreopsis lanceolata
Coreopsis tinctoria
Cornus nuttallii
Corydalis aurea
Cota tinctoria
Cotoneaster simonsii
Cotyledon orbiculata
Crassula multicava
Crassula ovata
Crassula tetragona
Crataegus douglasii
Crepis acuminata
Crepis tectorum
Crossosoma bigelovii
Croton californicus
Cryptantha maritima
Cryptogramma acrostichoides
Cucumis melo
Cucurbita pepo
Cuscuta campestris
Cuscuta pacifica
Cuscuta subinclusa
Cycloloma atriplicifolium
Cyclospermum leptophyllum
Cylindropuntia californica
Cylindropuntia ganderi
Cylindropuntia prolifera
Cylindropuntia wolfii
Cynosurus cristatus
Cyperus bipartitus
Cyperus esculentus
Cyperus fuscus
Cyperus involucratus
Cyperus iria
Cyperus rotundus
Cyrtomium falcatum
Cytisus proliferus
Dactyloctenium aegyptium
Dalea mollis
Dalea mollissima
Dasiphora fruticosa
Dasyochloa pulchella
Datura discolor
Daucus carota
Deinandra paniculata
Delphinium cardinale
Delphinium glaucum
Delphinium nuttallianum
Delphinium scaposum
Delphinium trolliifolium
Dendromecon harfordii
Deschampsia cespitosa
Dianthus deltoides
Dichelostemma ida-maia
Dichondra micrantha
Dichondra occidentalis
Dicoria canescens
Dieteria canescens
Digitaria ischaemum
Dimorphotheca ecklonis
Dimorphotheca fruticosa
Dimorphotheca sinuata
Diodia teres
Diplotaxis muralis
Diplotaxis tenuifolia
Distichlis littoralis
Ditaxis lanceolata
Ditaxis neomexicana
Dithyrea californica
Draba cuneifolia
Draba nemorosa
Draperia systyla
Drymocallis glandulosa
Dryopteris filix-mas
Dudleya abramsii
Dudleya arizonica
Dudleya attenuata
Dudleya caespitosa
Dudleya edulis
Dudleya pulverulenta
Dudleya saxosa
Dudleya virens
Dulichium arundinaceum
Dysphania ambrosioides
Dysphania pumilio
Dyssodia papposa
Echinocereus engelmannii
Echinochloa colona
Echinops sphaerocephalus
Echium pininana
Echium plantagineum
Eclipta prostrata
Ehrharta calycina
Eleocharis obtusa
Eleocharis palustris
Eleocharis quadrangulata
Eleusine indica
Elodea canadensis
Empetrum nigrum
Encelia frutescens
Ephedra nevadensis
Ephedra trifurca
Epilobium palustre
Equisetum palustre
Eragrostis cilianensis
Eragrostis curvula
Eragrostis lehmanniana
Eragrostis minor
Eremogone kingii
Eremothera boothii
Eremothera refracta
Erica lusitanica
Ericameria brachylepis
Ericameria laricifolia
Ericameria palmeri
Ericameria paniculata
Ericameria parishii
Ericameria teretifolia
Erigeron annuus
Erigeron aphanactis
Erigeron bonariensis
Erigeron canadensis
Erigeron compositus
Erigeron coulteri
Erigeron glacialis
Erigeron karvinskianus
Erigeron strigosus
Erigeron sumatrensis
Eriobotrya japonica
Eriodictyon crassifolium
Eriodictyon trichocalyx
Eriogonum arborescens
Eriogonum caespitosum
Eriogonum cinereum
Eriogonum compositum
Eriogonum deflexum
Eriogonum grande
Eriogonum lobbii
Eriogonum microthecum
Eriogonum parvifolium
Eriogonum pyrolifolium
Eriogonum thomasii
Eriogonum umbellatum
Erioneuron pilosum
Eriophyllum lanatum
Eriophyllum lanosum
Eriophyllum wallacei
Erodium malacoides
Erodium texanum
Eruca vesicaria
Erucastrum gallicum
Erysimum cheiranthoides
Erysimum menziesii
Erythronium revolutum
Eschscholzia glyptosperma
Eschscholzia parishii
Eschscholzia ramosa
Eucephalus breweri
Eucnide urens
Eucrypta micrantha
Eulobus californicus
Euphorbia cyathophora
Euphorbia davidii
Euphorbia dendroides
Euphorbia dentata
Euphorbia lathyris
Euphorbia misera
Euphorbia oblongata
Euphorbia terracina
Euphorbia virgata
Eurybia integrifolia
Eustoma exaltatum
Fagonia laevis
Fallopia baldschuanica
Fallopia convolvulus
Fallugia paradoxa
Fragaria virginiana
Frangula purshiana
Fraxinus anomala
Fritillaria atropurpurea
Fritillaria pudica
Funastrum crispum
Funastrum cynanchoides
Funastrum hirtellum
Gaillardia aristata
Galium boreale
Galium mollugo
Galium stellatum
Galium trifidum
Gamochaeta coarctata
Gamochaeta pensylvanica
Gamochaeta ustulata
Genista linifolia
Gentianopsis holopetala
Geraea canescens
Geranium bicknellii
Geranium columbinum
Geranium lucidum
Geranium pyrenaicum
Geranium richardsonii
Geranium rotundifolium
Geranium viscosissimum
Geum aleppicum
Geum macrophyllum
Glaucium flavum
Glebionis segetum
Glehnia littoralis
Glyceria fluitans
Glyceria striata
Gossypium hirsutum
Gratiola neglecta
Grevillea robusta
Grindelia squarrosa
Guilleminea densa
Gunnera tinctoria
Gutierrezia microcephala
Gutierrezia sarothrae
Gypsophila paniculata
Halogeton glomeratus
Hedeoma drummondii
Hedychium flavescens
Helenium amarum
Helenium autumnale
Helianthus ciliaris
Helianthus gracilentus
Helianthus niveus
Helianthus petiolaris
Helichrysum petiolare
Heliomeris multiflora
Heliotropium amplexicaule
Heliotropium europaeum
Herissantia crispa
Hesperochiron californicus
Heteranthera dubia
Heteropogon contortus
Heterotheca subaxillaris
Heterotheca villosa
Heuchera cylindrica
Heuchera rubescens
Hibiscus denudatus
Hibiscus lasiocarpos
Hibiscus trionum
Hieracium horridum
Hilaria rigida
Hippuris vulgaris
Hoffmannseggia glauca
Hoffmannseggia microphylla
Holosteum umbellatum
Horkelia fusca
Horsfordia newberryi
Hosackia crassifolia
Hulsea vestita
Hydrilla verticillata
Hydrophyllum capitatum
Hydrophyllum fendleri
Hydrophyllum occidentale
Hydrophyllum tenuipes
Hymenopappus filifolius
Hyparrhenia hirta
Hypericum androsaemum
Hypericum calycinum
Hypericum canariense
Hypericum scouleri
Iliamna rivularis
Impatiens balfourii
Ipheion uniflorum
Ipomoea cairica
Ipomoea hederacea
Ipomoea indica
Iris fernaldii
Isatis tinctoria
Isocoma menziesii
Iva hayesiana
Ivesia gordonii
Jacaranda mimosifolia
Jamesia americana
Jepsonia parryi
Juncus acutus
Juncus articulatus
Juncus dudleyi
Juncus marginatus
Juncus torreyi
Juniperus grandis
Juniperus osteosperma
Kallstroemia grandiflora
Kallstroemia parviflora
Kelloggia galioides
Kopsiopsis hookeri
Kopsiopsis strobilacea
Krameria bicolor
Lactuca biennis
Lactuca tatarica
Lagunaria patersonia
Lantana montevidensis
Lappula squarrosa
Lathyrus japonicus
Lathyrus lanszwertii
Lathyrus nevadensis
Lathyrus odoratus
Lathyrus palustris
Lathyrus sulphureus
Lemna trisulca
Lepechinia fragrans
Lepidium campestre
Lepidium densiflorum
Lepidium flavum
Lepidium fremontii
Lepidium perfoliatum
Lepidium virginicum
Leptochloa dubia
Leptochloa fusca
Leptosiphon ciliatus
Leptosiphon floribundus
Leptosiphon nuttallii
Leptospermum laevigatum
Leptosyne bigelovii
Leptosyne gigantea
Leptosyne maritima
Leucanthemum maximum
Lewisia leeana
Lewisia nevadensis
Lewisia pygmaea
Ligusticum grayi
Ligustrum japonicum
Ligustrum lucidum
Ligustrum ovalifolium
Lilium columbianum
Lilium kelloggii
Lilium parryi
Limonium perezii
Limonium ramosissimum
Limonium sinuatum
Linanthus californicus
Linanthus dianthiflorus
Linanthus parryae
Linaria dalmatica
Linaria purpurea
Lindernia dubia
Linnaea borealis
Linum grandiflorum
Lithophragma glabrum
Lithophragma parviflorum
Lithospermum ruderale
Lobelia erinus
Lomatium dissectum
Lomatium foeniculaceum
Lomatium grayi
Lomatium lucidum
Lomatium martindalei
Lomatium nevadense
Lomatium nudicaule
Lomatium triternatum
Lonicera ciliosa
Lonicera conjugialis
Lonicera etrusca
Lonicera japonica
Lonicera tatarica
Luetkea pectinata
Luma apiculata
Lupinus breweri
Lupinus littoralis
Lupinus shockleyi
Lupinus stiversii
Luzula parviflora
Lycium barbarum
Lycium brevipes
Lycium californicum
Lycium cooperi
Lycium fremontii
Lycium pallidum
Lycopodiella inundata
Lycopodium clavatum
Lycopus uniflorus
Lysimachia thyrsiflora
Machaeranthera tanacetifolia
Malacothrix saxatilis
Malephora crocea
Malus fusca
Malus pumila
Malva arborea
Malva assurgentiflora
Malva neglecta
Mammillaria grahamii
Mammillaria tetrancistra
Marah macrocarpa
Marah oregana
Matricaria chamomilla
Matthiola incana
Maytenus boaria
Medicago minima
Melaleuca citrina
Melaleuca viminalis
Melinis repens
Menodora scabra
Menodora spinescens
Mentha aquatica
Mentha canadensis
Mentha longifolia
Mentha suaveolens
Mentzelia involucrata
Menyanthes trifoliata
Mertensia ciliata
Mertensia oblongifolia
Micranthes californica
Micranthes ferruginea
Micranthes integrifolia
Micranthes odontoloma
Micranthes oregana
Micranthes tolmiei
Microseris borealis
Mirabilis albida
Mirabilis laevis
Mirabilis linearis
Mirabilis nyctaginea
Modiola caroliniana
Mollugo verticillata
Monardella nana
Monoptilon bellioides
Montia parvifolia
Muehlenbeckia complexa
Muhlenbergia microsperma
Myosotis laxa
Myriophyllum spicatum
Myrtus communis
Nasturtium officinale
